950	125	385.0	226.5
950	133	350.5	404.0
960	2	243.5	460.0
960	105	201.5	464.0
960	125	385.0	226.5
970	2	242.0	460.0
970	105	201.5	464.0
970	125	385.0	226.5
980	2	241.5	460.0
980	105	201.5	464.0
980	125	394.5	222.0
990	2	241.5	460.0
990	105	201.5	464.0
990	125	396.0	221.5
1000	2	242.0	460.0
1000	105	201.5	464.0
1000	125	397.0	222.5
1010	2	242.0	460.0
1010	105	201.5	464.0
1010	125	398.5	222.0
1010	143	350.5	403.5
1010	144	299.5	154.0
1020	2	241.5	460.0
1020	105	201.5	464.0
1020	125	400.5	222.5
1020	143	350.5	404.0
1020	144	297.0	153.5
1030	2	241.0	460.0
1030	105	201.5	464.0
1030	125	401.5	222.5
1030	143	350.5	404.0
1030	144	294.5	154.5
1040	2	241.5	460.0
1040	105	201.5	464.0
1040	125	403.5	220.5
1040	143	351.0	405.0
1040	144	291.0	156.5
1040	146	126.0	361.5
1050	2	242.0	460.0
1050	105	202.0	464.0
1050	125	405.0	219.5
1050	143	351.0	405.0
1050	144	288.0	154.5
1050	146	126.0	361.5
1060	2	242.5	460.0
1060	105	202.0	464.0
1060	125	408.0	216.0
1060	143	351.0	405.0
1060	144	285.5	154.0
1060	146	125.0	370.0
1060	152	122.5	227.0
1070	2	242.5	460.0
1070	105	202.5	464.5
1070	125	409.5	215.5
1070	143	351.0	405.0
1070	144	285.0	159.0
1070	146	125.5	374.0
1070	147	147.5	274.0
1070	152	123.0	224.5
1080	2	241.5	460.0
1080	105	202.5	464.5
1080	125	411.5	215.5
1080	143	351.0	405.0
1080	144	281.5	155.5
1080	146	129.0	375.0
1080	147	148.5	275.0
1080	152	124.0	226.5
1090	2	241.5	460.0
1090	105	202.0	464.5
1090	125	413.0	215.5
1090	143	351.0	404.5
1090	144	279.5	153.0
1090	146	129.0	375.0
1090	147	149.0	275.0
1090	152	123.5	226.5
1100	2	239.0	460.0
1100	105	202.0	464.5
1100	125	414.5	215.0
1100	143	350.5	405.0
1100	144	278.0	150.5
1100	146	129.0	375.0
1100	152	123.0	226.5
1110	2	240.5	460.0
1110	105	202.5	465.0
1110	125	417.0	215.0
1110	143	350.5	405.0
1110	144	276.5	150.0
1110	146	129.0	375.0
1110	152	123.5	227.0
1120	2	242.0	460.0
1120	105	202.0	465.0
1120	125	418.5	214.5
1120	143	351.0	405.0
1120	144	274.5	151.5
1120	146	129.0	375.0
1120	152	122.0	226.0
1130	2	242.5	460.0
1130	105	202.0	465.0
1130	125	418.5	214.5
1130	143	351.0	405.0
1130	144	273.0	149.5
1130	146	129.0	375.0
1130	152	121.5	225.5
1140	2	239.5	460.0
1140	105	202.0	465.0
1140	125	418.5	214.5
1140	143	351.0	405.0
1140	144	270.5	153.0
1140	146	129.0	375.0
1140	152	122.0	225.0
1150	2	239.0	460.0
1150	105	202.0	465.0
1150	125	418.5	214.5
1150	143	351.0	404.5
1150	144	267.5	153.5
1150	146	129.0	375.0
1150	152	121.5	224.0
1160	2	239.0	460.5
1160	105	202.0	465.0
1160	125	428.0	214.5
1160	143	351.0	404.5
1160	144	265.0	154.0
1160	146	130.5	367.5
1160	152	122.5	225.0
1160	159	195.0	336.5
1170	2	238.5	460.5
1170	105	202.0	464.5
1170	125	430.0	214.0
1170	143	351.0	404.5
1170	159	197.0	338.0
1180	2	238.5	460.5
1180	105	202.0	464.5
1180	125	430.0	214.0
1180	143	351.5	405.0
1180	159	199.5	339.0
1190	2	241.0	460.5
1190	125	428.5	213.0
1190	143	352.0	405.0
1200	125	429.5	212.0
1200	143	352.0	405.0
1210	125	430.5	210.5
1210	143	352.0	405.0
1220	125	432.5	210.0
1220	143	352.0	405.0
1230	125	434.5	209.0
1230	143	352.0	405.0
1230	164	175.5	266.0
1240	143	352.0	405.0
1240	167	235.0	346.5
1250	143	352.0	405.0
1250	167	237.0	348.5
1250	171	312.0	340.0
1260	143	352.0	405.0
1260	171	312.0	339.5
1270	143	352.0	405.0
1280	143	352.0	405.0
1300	174	611.0	467.0
1310	174	611.5	467.0
1320	174	611.5	467.0
1320	176	243.5	460.0
1330	174	611.5	467.0
1330	176	242.5	459.5
1340	174	611.5	467.0
1340	176	242.0	460.0
1340	181	303.0	327.5
1350	174	612.5	467.0
1350	176	242.0	460.0
1350	177	138.0	165.0
1350	178	182.0	163.0
1350	181	303.0	327.0
1360	174	612.0	466.5
1360	177	139.0	169.5
1360	178	181.0	166.5
1360	181	303.0	326.5
1370	174	612.0	466.5
1370	177	140.0	170.0
1370	178	182.5	168.5
1370	181	303.0	325.5
1370	188	218.0	131.5
1380	177	141.0	172.0
1380	178	185.0	170.5
1380	181	302.5	325.0
1380	188	216.5	131.5
1390	177	142.0	172.5
1390	178	187.0	168.5
1390	181	302.5	325.0
1390	188	215.0	131.0
1390	190	545.5	149.5
1400	177	142.5	170.0
1400	178	188.0	169.5
1400	181	303.0	325.0
1400	188	214.0	130.0
1400	191	465.5	193.5
1410	177	144.0	170.0
1410	178	186.5	170.0
1410	181	303.0	323.5
1410	188	212.5	131.0
1410	191	465.5	193.5
1410	194	210.0	259.0
1410	195	238.5	460.5
1420	177	146.5	171.5
1420	178	186.5	171.0
1420	181	302.0	322.5
1420	188	211.5	129.5
1420	191	465.5	193.5
1420	194	210.0	259.0
1420	197	386.0	361.0
1430	177	147.0	169.5
1430	188	209.5	125.5
1430	191	465.5	193.5
1430	194	210.0	259.0
1430	197	386.0	362.0
1430	198	351.0	404.0
1430	199	401.0	249.5
1440	177	146.5	169.5
1440	191	468.5	191.5
1440	194	210.0	259.0
1440	197	385.5	362.0
1440	198	352.0	404.5
1440	200	358.0	142.0
1450	191	469.5	191.5
1450	194	216.5	260.5
1450	197	386.0	362.0
1450	198	352.0	404.5
1450	200	357.0	145.0
1460	191	473.5	191.5
1460	194	226.5	262.0
1460	197	387.0	361.5
1460	198	352.5	404.5
1460	200	360.0	147.5
1470	191	474.5	191.0
1470	194	223.5	261.0
1470	197	386.0	361.5
1470	198	352.5	404.5
1470	203	244.0	460.0
1470	204	201.5	464.5
1480	191	475.0	190.0
1480	194	223.5	261.0
1480	197	385.5	361.5
1480	198	352.5	404.0
1480	203	243.0	459.5
1480	204	202.5	464.5
1490	191	475.5	189.5
1490	194	227.0	262.0
1490	197	385.5	362.0
1490	198	352.5	404.5
1490	203	244.0	460.0
1490	204	204.0	465.0
1500	191	477.0	188.0
1500	194	226.0	254.0
1500	197	384.5	361.5
1500	198	352.5	404.5
1500	203	244.5	460.0
1500	204	203.0	465.0
1500	206	122.5	362.0
1510	197	383.0	361.5
1510	198	352.5	404.5
1510	203	244.5	460.0
1510	204	203.0	465.0
1520	197	382.0	360.5
1520	198	352.0	404.5
1520	203	244.5	460.0
1520	204	203.0	464.5
1530	197	381.5	360.0
1530	198	352.0	404.5
1530	203	244.5	460.5
1530	204	203.0	464.5
1540	197	380.5	359.5
1540	198	352.5	405.0
1540	203	244.0	460.5
1540	204	202.5	465.0
1550	197	380.5	360.0
1550	198	351.5	405.0
1550	203	244.0	460.5
1550	204	202.5	465.0
1560	197	378.5	360.5
1560	198	352.5	405.0
1560	204	202.5	465.5
1570	197	378.5	360.5
1570	198	353.0	405.0
1570	204	203.0	465.5
1580	197	378.0	360.0
1580	198	353.0	405.0
1580	204	203.0	465.0
1580	211	162.5	164.0
1590	197	378.0	359.5
1590	198	353.0	405.0
1590	204	202.5	465.0
1590	211	163.5	163.5
1600	197	377.0	359.5
1600	198	352.5	405.5
1600	204	203.0	465.0
1600	211	165.5	163.5
1600	214	493.0	181.5
1610	197	375.5	360.0
1610	198	353.5	405.5
1610	211	166.5	161.0
1610	214	494.5	181.5
1620	197	374.5	360.0
1620	198	353.0	405.0
1620	211	168.5	160.0
1620	214	494.5	181.5
1630	197	374.5	359.5
1630	198	353.5	405.5
1630	211	170.5	161.0
1630	214	494.5	181.5
1630	219	255.5	251.5
1640	197	374.0	360.5
1640	198	352.5	405.5
1640	214	494.5	181.5
1640	219	257.0	250.5
1640	222	612.5	444.0
1650	197	374.0	360.5
1650	198	352.5	405.5
1650	214	498.0	176.0
1650	219	259.0	250.0
1650	222	611.0	444.0
1660	197	373.5	360.5
1660	198	352.5	405.5
1660	214	499.0	173.0
1660	219	257.0	249.5
1660	221	221.5	166.5
1660	222	612.0	443.5
1670	197	372.5	361.0
1670	198	352.5	405.5
1670	214	500.0	171.5
1670	219	257.0	249.5
1670	222	612.0	441.5
1670	224	182.0	100.0
1680	197	373.0	357.5
1680	198	351.5	405.5
1680	214	502.5	171.0
1680	219	257.0	249.5
1680	222	612.5	442.5
1680	224	180.5	99.0
1690	198	351.0	405.5
1690	214	506.0	172.0
1690	219	257.0	249.5
1690	222	613.0	443.0
1700	198	350.5	405.5
1700	214	507.5	171.0
1700	219	254.5	247.0
1700	222	613.0	442.5
1700	225	204.0	465.5
1700	227	486.0	288.5
1710	198	350.5	405.5
1710	214	509.5	169.5
1710	219	256.0	245.5
1710	222	612.0	441.0
1710	225	204.0	465.5
1710	227	486.0	288.5
1710	228	492.0	401.0
1710	229	244.5	459.5
1720	198	350.5	405.5
1720	214	510.5	169.5
1720	219	257.5	244.5
1720	222	611.0	441.0
1720	225	204.0	465.5
1720	227	486.0	289.0
1720	229	244.5	459.5
1730	198	350.5	405.5
1730	214	511.0	169.0
1730	219	258.5	243.5
1730	222	609.5	442.5
1730	225	204.0	465.5
1730	227	486.0	288.5
1730	229	244.5	460.0
1730	232	619.5	343.5
1740	198	350.5	405.5
1740	214	510.5	168.5
1740	219	259.5	238.0
1740	222	610.0	444.0
1740	225	204.0	465.5
1740	227	486.0	288.5
1740	229	245.0	460.0
1740	232	619.0	343.0
1740	233	567.5	329.5
1750	198	350.0	405.5
1750	214	510.0	168.5
1750	219	260.5	239.0
1750	222	610.0	444.5
1750	225	204.0	465.5
1750	227	486.0	288.5
1750	229	245.0	460.0
1750	232	618.5	343.0
1750	233	565.0	329.5
1750	234	354.0	226.0
1750	235	306.0	402.5
1750	236	311.0	233.0
1760	198	350.0	405.0
1760	214	510.5	168.5
1760	219	263.0	241.0
1760	222	610.0	444.5
1760	225	204.0	465.5
1760	227	485.5	288.5
1760	229	244.5	460.0
1760	232	618.0	343.5
1760	233	563.5	328.5
1760	234	352.0	227.5
1760	235	306.0	402.5
1760	236	310.0	233.0
1770	198	349.0	405.0
1770	214	511.5	169.0
1770	219	264.0	238.0
1770	222	610.0	445.0
1770	225	204.0	465.5
1770	227	486.0	288.5
1770	229	243.5	459.5
1770	232	616.0	343.5
1770	233	563.0	328.0
1770	234	350.5	228.5
1770	236	309.0	232.5
1780	198	349.0	404.5
1780	214	511.5	169.5
1780	219	265.5	236.5
1780	222	610.5	445.0
1780	225	203.5	466.0
1780	227	486.5	288.5
1780	229	243.5	459.5
1780	232	613.5	343.5
1780	233	563.0	328.0
1780	234	350.5	228.5
1780	236	307.5	232.5
1780	241	532.5	261.0
1790	198	349.0	404.5
1790	214	511.5	169.5
1790	219	265.5	238.5
1790	222	610.5	444.5
1790	225	204.0	466.0
1790	227	487.5	288.5
1790	229	244.0	460.0
1790	232	612.0	343.5
1790	233	563.0	328.0
1790	234	350.5	228.5
1790	236	306.0	230.5
1800	214	511.5	169.5
1800	219	267.0	239.5
1800	222	615.0	442.5
1800	225	204.5	466.0
1800	227	487.5	289.0
1800	229	244.0	459.5
1800	233	563.0	328.0
1800	234	350.5	228.5
1800	236	304.0	233.0
1810	214	511.5	169.5
1810	219	267.5	240.0
1810	222	614.5	440.5
1810	225	204.0	466.0
1810	227	486.5	289.5
1810	229	244.0	459.5
1810	233	553.5	316.5
1810	234	343.5	230.5
1810	236	303.0	233.0
1820	214	520.5	167.5
1820	219	268.0	240.0
1820	222	612.0	440.5
1820	225	204.0	466.0
1820	227	487.0	289.5
1820	229	243.5	459.5
1820	233	554.5	324.5
1820	234	343.0	229.0
1820	236	301.0	232.0
1830	214	521.5	167.5
1830	219	268.0	240.0
1830	225	204.0	466.0
1830	227	487.5	289.5
1830	229	243.5	459.0
1830	233	554.5	328.0
1830	234	341.5	226.5
1830	236	299.0	231.5
1840	214	524.5	167.0
1840	219	268.0	240.0
1840	225	204.5	466.5
1840	227	488.0	289.5
1840	229	243.5	459.5
1840	233	555.0	329.0
1840	234	340.0	221.0
1840	236	298.5	232.0
1850	214	523.5	166.0
1850	219	268.0	240.0
1850	225	204.0	466.5
1850	227	489.0	290.0
1850	229	243.5	459.5
1850	233	555.0	329.0
1850	234	339.0	218.5
1850	236	297.5	231.5
1850	245	608.5	344.5
1850	247	288.0	323.0
1850	248	525.0	253.0
1850	251	318.5	150.0
1860	214	522.5	165.5
1860	219	268.0	240.0
1860	225	204.5	466.0
1860	227	488.0	290.0
1860	229	243.5	459.5
1860	234	339.0	217.0
1860	236	297.5	231.0
1860	248	525.0	253.0
1860	251	316.5	149.0
1870	214	529.5	166.5
1870	219	268.0	240.0
1870	225	204.5	465.5
1870	229	243.5	459.0
1870	234	338.5	215.5
1870	236	296.5	231.5
1870	248	525.0	252.0
1870	251	316.0	149.0
1880	214	535.5	160.5
1880	219	273.5	225.5
1880	225	204.5	466.0
1880	229	243.0	459.0
1880	234	338.0	214.5
1880	236	296.0	232.0
1880	251	316.0	150.0
1880	253	366.0	362.5
1890	219	273.5	226.5
1890	229	243.0	459.0
1890	234	337.0	213.5
1890	236	294.5	232.0
1890	251	315.0	149.5
1890	253	366.0	362.5
1900	219	274.0	227.0
1900	229	242.5	459.5
1900	234	335.0	213.0
1900	236	294.0	231.0
1900	251	314.0	150.0
1900	253	365.5	363.0
1910	229	242.5	459.5
1910	234	333.5	213.5
1910	236	294.0	231.0
1910	253	365.5	362.0
1920	229	242.5	459.5
1920	234	333.5	216.0
1920	236	294.0	231.0
1920	253	366.0	363.5
1920	258	217.5	164.5
1930	229	242.5	459.5
1930	234	332.5	219.0
1930	236	294.0	231.0
1930	253	366.0	364.5
1930	258	220.0	164.5
1940	229	244.0	459.5
1940	234	331.5	217.5
1940	236	290.0	233.5
1940	253	366.0	365.5
1940	258	221.0	164.5
1950	229	243.5	459.0
